,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary
5919,5919,24.0,Female,High_School,Receptionist,0.0,25000.0
5920,5920,37.0,Male,Master,Marketing Director,14.0,190000.0
5921,5921,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5922,5922,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5923,5923,31.0,Female,PhD,Data Scientist,8.0,140000.0
5924,5924,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5925,5925,33.0,Female,Master,Marketing Manager,9.0,130000.0
5926,5926,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5927,5927,36.0,Female,PhD,Research Scientist,12.0,170000.0
5928,5928,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5929,5929,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
5930,5930,34.0,Male,PhD,Research Director,11.0,160000.0
5931,5931,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
5932,5932,32.0,Male,Bachelor,Product Manager,7.0,120000.0
5933,5933,24.0,Female,High_School,Receptionist,0.0,25000.0
5934,5934,37.0,Male,Master,Marketing Director,14.0,190000.0
5935,5935,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5936,5936,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5937,5937,31.0,Female,PhD,Data Scientist,8.0,140000.0
5938,5938,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5939,5939,33.0,Female,Master,Marketing Manager,9.0,130000.0
5940,5940,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5941,5941,36.0,Female,PhD,Research Scientist,12.0,170000.0
5942,5942,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5943,5943,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
5944,5944,34.0,Male,PhD,Research Director,11.0,160000.0
5945,5945,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
5946,5946,32.0,Male,Bachelor,Product Manager,7.0,120000.0
5947,5947,24.0,Female,High_School,Receptionist,0.0,25000.0
5948,5948,37.0,Male,Master,Marketing Director,14.0,190000.0
5949,5949,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5950,5950,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5951,5951,31.0,Female,PhD,Data Scientist,8.0,140000.0
5952,5952,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5953,5953,33.0,Female,Master,Marketing Manager,9.0,130000.0
5954,5954,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5955,5955,36.0,Female,PhD,Research Scientist,12.0,170000.0
5956,5956,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5957,5957,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
5958,5958,34.0,Male,PhD,Research Director,11.0,160000.0
5959,5959,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
5960,5960,32.0,Male,Bachelor,Product Manager,7.0,120000.0
5961,5961,24.0,Female,High_School,Receptionist,0.0,25000.0
5962,5962,37.0,Male,Master,Marketing Director,14.0,190000.0
5963,5963,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5964,5964,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5965,5965,31.0,Female,PhD,Data Scientist,8.0,140000.0
5966,5966,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5967,5967,33.0,Female,Master,Marketing Manager,9.0,130000.0
5968,5968,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5969,5969,36.0,Female,PhD,Research Scientist,12.0,170000.0
5970,5970,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5971,5971,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
5972,5972,34.0,Male,PhD,Research Director,11.0,160000.0
5973,5973,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
5974,5974,32.0,Male,Bachelor,Product Manager,7.0,120000.0
5975,5975,24.0,Female,High_School,Receptionist,0.0,25000.0
5976,5976,37.0,Male,Master,Marketing Director,14.0,190000.0
5977,5977,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5978,5978,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5979,5979,31.0,Female,PhD,Data Scientist,8.0,140000.0
5980,5980,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5981,5981,33.0,Female,Master,Marketing Manager,9.0,130000.0
5982,5982,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5983,5983,36.0,Female,PhD,Research Scientist,12.0,170000.0
5984,5984,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5985,5985,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
5986,5986,34.0,Male,PhD,Research Director,11.0,160000.0
5987,5987,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
5988,5988,32.0,Male,Bachelor,Product Manager,7.0,120000.0
5989,5989,24.0,Female,High_School,Receptionist,0.0,25000.0
5990,5990,37.0,Male,Master,Marketing Director,14.0,190000.0
5991,5991,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
5992,5992,26.0,Male,Bachelor,Product Designer,2.0,55000.0
5993,5993,31.0,Female,PhD,Data Scientist,8.0,140000.0
5994,5994,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0
5995,5995,33.0,Female,Master,Marketing Manager,9.0,130000.0
5996,5996,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
5997,5997,36.0,Female,PhD,Research Scientist,12.0,170000.0
5998,5998,25.0,Male,Bachelor,Product Manager,1.0,60000.0
5999,5999,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0
6000,6000,34.0,Male,PhD,Research Director,11.0,160000.0
6001,6001,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0
6002,6002,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6003,6003,24.0,Female,High_School,Receptionist,0.0,25000.0
6004,6004,37.0,Male,Master,Marketing Director,14.0,190000.0
6005,6005,39.0,Female,Bachelor,Financial Manager,16.0,200000.0
6006,6006,29.0,Female,Bachelor,Marketing Coordinator,4.0,65000.0
6007,6007,34.0,Male,Master,Software Engineer,9.0,125000.0
6008,6008,28.0,Female,Bachelor,Product Manager,3.0,70000.0
6009,6009,31.0,Male,PhD,Data Scientist,7.0,110000.0
6010,6010,37.0,Female,Bachelor,Financial Analyst,12.0,160000.0
6011,6011,30.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6012,6012,33.0,Female,Master,Software Engineer,8.0,120000.0
6013,6013,27.0,Male,Bachelor,Graphic Designer,2.0,50000.0
6014,6014,30.0,Female,Bachelor,Product Manager,5.0,85000.0
6015,6015,36.0,Male,PhD,Research Scientist,11.0,155000.0
6016,6016,28.0,Male,Bachelor,Software Engineer,3.0,70000.0
6017,6017,32.0,Female,Bachelor,Marketing Manager,8.0,115000.0
6018,6018,29.0,Male,Master,Financial Analyst,5.0,95000.0
6019,6019,25.0,Female,Bachelor,Marketing Analyst,0.0,40000.0
6020,6020,31.0,Male,Bachelor,Project Manager,6.0,115000.0
6021,6021,35.0,Female,PhD,Research Director,12.0,175000.0
6022,6022,28.0,Male,Bachelor,Software Engineer,3.0,70000.0
6023,6023,33.0,Female,Master,Marketing Manager,9.0,135000.0
6024,6024,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6025,6025,25.0,Female,High_School,Customer Service Representative,1.0,30000.0
6026,6026,36.0,Male,PhD,Research Scientist,13.0,185000.0
6027,6027,40.0,Female,Bachelor,Financial Manager,15.0,210000.0
6028,6028,27.0,Male,Bachelor,Product Designer,1.0,45000.0
6029,6029,32.0,Female,PhD,Data Scientist,9.0,145000.0
6030,6030,28.0,Male,Bachelor,Marketing Analyst,3.0,70000.0
6031,6031,32.0,Female,Bachelor,Product Manager,7.0,120000.0
6032,6032,24.0,Male,High_School,Delivery Driver,0.0,28000.0
6033,6033,38.0,Male,Master,Marketing Director,14.0,195000.0
6034,6034,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6035,6035,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6036,6036,32.0,Female,PhD,Data Scientist,9.0,145000.0
6037,6037,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6038,6038,33.0,Female,Master,Marketing Manager,9.0,135000.0
6039,6039,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6040,6040,36.0,Female,PhD,Research Scientist,13.0,185000.0
6041,6041,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6042,6042,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6043,6043,34.0,Male,PhD,Research Director,12.0,170000.0
6044,6044,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6045,6045,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6046,6046,24.0,Female,High_School,Receptionist,0.0,25000.0
6047,6047,38.0,Male,Master,Marketing Director,14.0,195000.0
6048,6048,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6049,6049,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6050,6050,32.0,Female,PhD,Data Scientist,9.0,145000.0
6051,6051,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6052,6052,33.0,Female,Master,Marketing Manager,9.0,135000.0
6053,6053,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6054,6054,36.0,Female,PhD,Research Scientist,13.0,185000.0
6055,6055,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6056,6056,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6057,6057,34.0,Male,PhD,Research Director,12.0,170000.0
6058,6058,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6059,6059,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6060,6060,24.0,Female,High_School,Receptionist,0.0,25000.0
6061,6061,38.0,Male,Master,Marketing Director,14.0,195000.0
6062,6062,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6063,6063,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6064,6064,32.0,Female,PhD,Data Scientist,9.0,145000.0
6065,6065,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6066,6066,33.0,Female,Master,Marketing Manager,9.0,135000.0
6067,6067,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6068,6068,36.0,Female,PhD,Research Scientist,13.0,185000.0
6069,6069,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6070,6070,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6071,6071,34.0,Male,PhD,Research Director,12.0,170000.0
6072,6072,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6073,6073,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6074,6074,24.0,Female,High_School,Receptionist,0.0,25000.0
6075,6075,38.0,Male,Master,Marketing Director,14.0,195000.0
6076,6076,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6077,6077,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6078,6078,32.0,Female,PhD,Data Scientist,9.0,145000.0
6079,6079,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6080,6080,33.0,Female,Master,Marketing Manager,9.0,135000.0
6081,6081,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6082,6082,36.0,Female,PhD,Research Scientist,13.0,185000.0
6083,6083,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6084,6084,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6085,6085,34.0,Male,PhD,Research Director,12.0,170000.0
6086,6086,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6087,6087,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6088,6088,24.0,Female,High_School,Receptionist,0.0,25000.0
6089,6089,38.0,Male,Master,Marketing Director,14.0,195000.0
6090,6090,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6091,6091,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6092,6092,32.0,Female,PhD,Data Scientist,9.0,145000.0
6093,6093,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6094,6094,33.0,Female,Master,Marketing Manager,9.0,135000.0
6095,6095,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6096,6096,36.0,Female,PhD,Research Scientist,13.0,185000.0
6097,6097,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6098,6098,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6099,6099,34.0,Male,PhD,Research Director,12.0,170000.0
6100,6100,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6101,6101,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6102,6102,24.0,Female,High_School,Receptionist,0.0,25000.0
6103,6103,38.0,Male,Master,Marketing Director,14.0,195000.0
6104,6104,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6105,6105,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6106,6106,32.0,Female,PhD,Data Scientist,9.0,145000.0
6107,6107,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6108,6108,33.0,Female,Master,Marketing Manager,9.0,135000.0
6109,6109,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6110,6110,36.0,Female,PhD,Research Scientist,13.0,185000.0
6111,6111,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6112,6112,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6113,6113,34.0,Male,PhD,Research Director,12.0,170000.0
6114,6114,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6115,6115,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6116,6116,24.0,Female,High_School,Receptionist,0.0,25000.0
6117,6117,38.0,Male,Master,Marketing Director,14.0,195000.0
6118,6118,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6119,6119,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6120,6120,32.0,Female,PhD,Data Scientist,9.0,145000.0
6121,6121,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6122,6122,33.0,Female,Master,Marketing Manager,9.0,135000.0
6123,6123,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6124,6124,36.0,Female,PhD,Research Scientist,13.0,185000.0
6125,6125,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6126,6126,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6127,6127,34.0,Male,PhD,Research Director,12.0,170000.0
6128,6128,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6129,6129,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6130,6130,24.0,Female,High_School,Receptionist,0.0,25000.0
6131,6131,38.0,Male,Master,Marketing Director,14.0,195000.0
6132,6132,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6133,6133,26.0,Female,Master,Software Engineer,2.0,75000.0
6134,6134,39.0,Male,PhD,Research Scientist,14.0,185000.0
6135,6135,32.0,Female,Bachelor,Marketing Manager,7.0,120000.0
6136,6136,28.0,Male,Bachelor,Graphic Designer,3.0,60000.0
6137,6137,35.0,Female,Master,Data Scientist,10.0,145000.0
6138,6138,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6139,6139,33.0,Female,Master,Product Manager,8.0,135000.0
6140,6140,27.0,Male,Bachelor,Software Engineer,2.0,70000.0
6141,6141,36.0,Female,PhD,Research Director,12.0,175000.0
6142,6142,24.0,Male,High_School,Delivery Driver,0.0,28000.0
6143,6143,38.0,Male,Master,Marketing Director,14.0,195000.0
6144,6144,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6145,6145,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6146,6146,32.0,Female,PhD,Data Scientist,9.0,145000.0
6147,6147,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6148,6148,33.0,Female,Master,Marketing Manager,9.0,135000.0
6149,6149,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6150,6150,36.0,Female,PhD,Research Scientist,13.0,185000.0
6151,6151,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6152,6152,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6153,6153,34.0,Male,PhD,Research Director,12.0,170000.0
6154,6154,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6155,6155,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6156,6156,24.0,Female,High_School,Receptionist,0.0,25000.0
6157,6157,38.0,Male,Master,Marketing Director,14.0,195000.0
6158,6158,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6159,6159,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6160,6160,32.0,Female,PhD,Data Scientist,9.0,145000.0
6161,6161,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6162,6162,33.0,Female,Master,Marketing Manager,9.0,135000.0
6163,6163,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6164,6164,36.0,Female,PhD,Research Scientist,13.0,185000.0
6165,6165,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6166,6166,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6167,6167,34.0,Male,PhD,Research Director,12.0,170000.0
6168,6168,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6169,6169,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6170,6170,24.0,Female,High_School,Receptionist,0.0,25000.0
6171,6171,38.0,Male,Master,Marketing Director,14.0,195000.0
6172,6172,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6173,6173,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6174,6174,32.0,Female,PhD,Data Scientist,9.0,145000.0
6175,6175,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6176,6176,33.0,Female,Master,Marketing Manager,9.0,135000.0
6177,6177,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6178,6178,36.0,Female,PhD,Research Scientist,13.0,185000.0
6179,6179,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6180,6180,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6181,6181,34.0,Male,PhD,Research Director,12.0,170000.0
6182,6182,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6183,6183,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6184,6184,24.0,Female,High_School,Receptionist,0.0,25000.0
6185,6185,38.0,Male,Master,Marketing Director,14.0,195000.0
6186,6186,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6187,6187,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6188,6188,32.0,Female,PhD,Data Scientist,9.0,145000.0
6189,6189,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6190,6190,33.0,Female,Master,Marketing Manager,9.0,135000.0
6191,6191,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6192,6192,36.0,Female,PhD,Research Scientist,13.0,185000.0
6193,6193,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6194,6194,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6195,6195,34.0,Male,PhD,Research Director,12.0,170000.0
6196,6196,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6197,6197,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6198,6198,24.0,Female,High_School,Receptionist,0.0,25000.0
6199,6199,38.0,Male,Master,Marketing Director,14.0,195000.0
6200,6200,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6201,6201,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6202,6202,32.0,Female,PhD,Data Scientist,9.0,145000.0
6203,6203,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6204,6204,33.0,Female,Master,Marketing Manager,9.0,135000.0
6205,6205,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6206,6206,36.0,Female,PhD,Research Scientist,13.0,185000.0
6207,6207,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6208,6208,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6209,6209,34.0,Male,PhD,Research Director,12.0,170000.0
6210,6210,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6211,6211,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6212,6212,24.0,Female,High_School,Receptionist,0.0,25000.0
6213,6213,38.0,Male,Master,Marketing Director,14.0,195000.0
6214,6214,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6215,6215,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6216,6216,32.0,Female,PhD,Data Scientist,9.0,145000.0
6217,6217,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6218,6218,33.0,Female,Master,Marketing Manager,9.0,135000.0
6219,6219,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6220,6220,36.0,Female,PhD,Research Scientist,13.0,185000.0
6221,6221,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6222,6222,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6223,6223,34.0,Male,PhD,Research Director,12.0,170000.0
6224,6224,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6225,6225,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6226,6226,24.0,Female,High_School,Receptionist,0.0,25000.0
6227,6227,38.0,Male,Master,Marketing Director,14.0,195000.0
6228,6228,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6229,6229,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6230,6230,32.0,Female,PhD,Data Scientist,9.0,145000.0
6231,6231,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6232,6232,33.0,Female,Master,Marketing Manager,9.0,135000.0
6233,6233,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6234,6234,36.0,Female,PhD,Research Scientist,13.0,185000.0
6235,6235,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6236,6236,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6237,6237,34.0,Male,PhD,Research Director,12.0,170000.0
6238,6238,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6239,6239,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6240,6240,24.0,Female,High_School,Receptionist,0.0,25000.0
6241,6241,38.0,Male,Master,Marketing Director,14.0,195000.0
6242,6242,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6243,6243,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6244,6244,32.0,Female,PhD,Data Scientist,9.0,145000.0
6245,6245,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6246,6246,33.0,Female,Master,Marketing Manager,9.0,135000.0
6247,6247,27.0,Male,Bachelor,Software Engineer,3.0,80000.0
6248,6248,36.0,Female,PhD,Research Scientist,13.0,185000.0
6249,6249,25.0,Male,Bachelor,Product Manager,1.0,60000.0
6250,6250,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0
6251,6251,34.0,Male,PhD,Research Director,12.0,170000.0
6252,6252,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0
6253,6253,32.0,Male,Bachelor,Product Manager,7.0,120000.0
6254,6254,24.0,Female,High_School,Receptionist,0.0,25000.0
6255,6255,38.0,Male,Master,Marketing Director,14.0,195000.0
6256,6256,40.0,Female,Bachelor,Financial Manager,16.0,215000.0
6257,6257,27.0,Male,Bachelor,Product Designer,2.0,55000.0
6258,6258,32.0,Female,PhD,Data Scientist,9.0,145000.0
6259,6259,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0
6260,6260,29.0,Male,Bachelor,Sales Associate,2.0,45000.0
6261,6261,45.0,Female,Master,Sales Manager,8.0,80000.0
6262,6262,37.0,Male,PhD,Marketing Manager,7.0,90000.0
6263,6263,23.0,Female,High_School,Sales Executive,1.0,35000.0
6264,6264,41.0,Male,Bachelor,Financial Manager,12.0,120000.0
6265,6265,26.0,Female,Bachelor,Digital Marketing Manager,4.0,60000.0
6266,6266,33.0,Male,Master,Content Marketing Manager,5.0,70000.0
6267,6267,28.0,Female,High_School,Sales Representative,3.0,40000.0
6268,6268,50.0,Male,PhD,Senior Product Marketing Manager,15.0,150000.0
6269,6269,35.0,Female,Bachelor,Junior Sales Representative,2.0,35000.0
